time,E-BGM,E-BVW,E-BWK,E-BSL,E-BMR,E-CST,E-DIM,E-DOD,E-DTC,E-EEM,E-EHV,E-ENS,E-GER,E-HGL,E-KIJ,E-LLS,E-LSM,E-MBT,E-MVL,E-MEE,E-OZN,E-OHK,E-RIL,E-SMH,E-TIL,E-VVL,E-VHZ,E-WTR,E-WEW,E-WES,E-ZYV,E-ZWO,E-BRK
2040-01-05 22:00:00,0.4601,0,0,0,0,0,0,0.4601,0.4601,0.4601,0,0.4601,0,0,0,0.4601,0.4601,0.4601,0,0.4601,0,0.4601,0,0,0,0.4601,0,0,0.4601,0,0.4601,0,0
2040-01-05 23:00:00,0.4444,0,0,0,0,0,0,0.4444,0.4444,0.4444,0,0.4444,0,0,0,0.4444,0.4444,0.4444,0,0.4444,0,0.4444,0,0,0,0.4444,0,0,0.4444,0,0.4444,0,0
2040-01-06 00:00:00,0.4088,0,0,0,0,0,0,0.4088,0.4088,0.4088,0,0.4088,0,0,0,0.4088,0.4088,0.4088,0,0.4088,0,0.4088,0,0,0,0.4088,0,0,0.4088,0,0.4088,0,0
2040-01-06 01:00:00,0.3764,0,0,0,0,0,0,0.3764,0.3764,0.3764,0,0.3764,0,0,0,0.3764,0.3764,0.3764,0,0.3764,0,0.3764,0,0,0,0.3764,0,0,0.3764,0,0.3764,0,0
2040-01-06 02:00:00,0.337,0,0,0,0,0,0,0.337,0.337,0.337,0,0.337,0,0,0,0.337,0.337,0.337,0,0.337,0,0.337,0,0,0,0.337,0,0,0.337,0,0.337,0,0
2040-01-06 03:00:00,0.2969,0,0,0,0,0,0,0.2969,0.2969,0.2969,0,0.2969,0,0,0,0.2969,0.2969,0.2969,0,0.2969,0,0.2969,0,0,0,0.2969,0,0,0.2969,0,0.2969,0,0
2040-01-06 04:00:00,0.271,0,0,0,0,0,0,0.271,0.271,0.271,0,0.271,0,0,0,0.271,0.271,0.271,0,0.271,0,0.271,0,0,0,0.271,0,0,0.271,0,0.271,0,0
2040-01-06 05:00:00,0.2467,0,0,0,0,0,0,0.2467,0.2467,0.2467,0,0.2467,0,0,0,0.2467,0.2467,0.2467,0,0.2467,0,0.2467,0,0,0,0.2467,0,0,0.2467,0,0.2467,0,0
2040-01-06 06:00:00,0.2171,0,0,0,0,0,0,0.2171,0.2171,0.2171,0,0.2171,0,0,0,0.2171,0.2171,0.2171,0,0.2171,0,0.2171,0,0,0,0.2171,0,0,0.2171,0,0.2171,0,0
2040-01-06 07:00:00,0.1974,0,0,0,0,0,0,0.1974,0.1974,0.1974,0,0.1974,0,0,0,0.1974,0.1974,0.1974,0,0.1974,0,0.1974,0,0,0,0.1974,0,0,0.1974,0,0.1974,0,0
2040-01-06 08:00:00,0.1805,0,0,0,0,0,0,0.1805,0.1805,0.1805,0,0.1805,0,0,0,0.1805,0.1805,0.1805,0,0.1805,0,0.1805,0,0,0,0.1805,0,0,0.1805,0,0.1805,0,0
2040-01-06 09:00:00,0.1488,0,0,0,0,0,0,0.1488,0.1488,0.1488,0,0.1488,0,0,0,0.1488,0.1488,0.1488,0,0.1488,0,0.1488,0,0,0,0.1488,0,0,0.1488,0,0.1488,0,0
2040-01-06 10:00:00,0.1145,0,0,0,0,0,0,0.1145,0.1145,0.1145,0,0.1145,0,0,0,0.1145,0.1145,0.1145,0,0.1145,0,0.1145,0,0,0,0.1145,0,0,0.1145,0,0.1145,0,0
2040-01-06 11:00:00,0.0962,0,0,0,0,0,0,0.0962,0.0962,0.0962,0,0.0962,0,0,0,0.0962,0.0962,0.0962,0,0.0962,0,0.0962,0,0,0,0.0962,0,0,0.0962,0,0.0962,0,0
2040-01-06 12:00:00,0.0875,0,0,0,0,0,0,0.0875,0.0875,0.0875,0,0.0875,0,0,0,0.0875,0.0875,0.0875,0,0.0875,0,0.0875,0,0,0,0.0875,0,0,0.0875,0,0.0875,0,0
2040-01-06 13:00:00,0.0839,0,0,0,0,0,0,0.0839,0.0839,0.0839,0,0.0839,0,0,0,0.0839,0.0839,0.0839,0,0.0839,0,0.0839,0,0,0,0.0839,0,0,0.0839,0,0.0839,0,0
2040-01-06 14:00:00,0.0954,0,0,0,0,0,0,0.0954,0.0954,0.0954,0,0.0954,0,0,0,0.0954,0.0954,0.0954,0,0.0954,0,0.0954,0,0,0,0.0954,0,0,0.0954,0,0.0954,0,0
2040-01-06 15:00:00,0.1063,0,0,0,0,0,0,0.1063,0.1063,0.1063,0,0.1063,0,0,0,0.1063,0.1063,0.1063,0,0.1063,0,0.1063,0,0,0,0.1063,0,0,0.1063,0,0.1063,0,0
2040-01-06 16:00:00,0.1104,0,0,0,0,0,0,0.1104,0.1104,0.1104,0,0.1104,0,0,0,0.1104,0.1104,0.1104,0,0.1104,0,0.1104,0,0,0,0.1104,0,0,0.1104,0,0.1104,0,0
2040-01-06 17:00:00,0.1222,0,0,0,0,0,0,0.1222,0.1222,0.1222,0,0.1222,0,0,0,0.1222,0.1222,0.1222,0,0.1222,0,0.1222,0,0,0,0.1222,0,0,0.1222,0,0.1222,0,0
2040-01-06 18:00:00,0.1266,0,0,0,0,0,0,0.1266,0.1266,0.1266,0,0.1266,0,0,0,0.1266,0.1266,0.1266,0,0.1266,0,0.1266,0,0,0,0.1266,0,0,0.1266,0,0.1266,0,0
2040-01-06 19:00:00,0.1064,0,0,0,0,0,0,0.1064,0.1064,0.1064,0,0.1064,0,0,0,0.1064,0.1064,0.1064,0,0.1064,0,0.1064,0,0,0,0.1064,0,0,0.1064,0,0.1064,0,0
2040-01-06 20:00:00,0.0855,0,0,0,0,0,0,0.0855,0.0855,0.0855,0,0.0855,0,0,0,0.0855,0.0855,0.0855,0,0.0855,0,0.0855,0,0,0,0.0855,0,0,0.0855,0,0.0855,0,0
2040-01-06 21:00:00,0.0726,0,0,0,0,0,0,0.0726,0.0726,0.0726,0,0.0726,0,0,0,0.0726,0.0726,0.0726,0,0.0726,0,0.0726,0,0,0,0.0726,0,0,0.0726,0,0.0726,0,0
2040-01-06 22:00:00,0.0596,0,0,0,0,0,0,0.0596,0.0596,0.0596,0,0.0596,0,0,0,0.0596,0.0596,0.0596,0,0.0596,0,0.0596,0,0,0,0.0596,0,0,0.0596,0,0.0596,0,0
2040-01-06 23:00:00,0.0691,0,0,0,0,0,0,0.0691,0.0691,0.0691,0,0.0691,0,0,0,0.0691,0.0691,0.0691,0,0.0691,0,0.0691,0,0,0,0.0691,0,0,0.0691,0,0.0691,0,0
2040-01-07 00:00:00,0.0994,0,0,0,0,0,0,0.0994,0.0994,0.0994,0,0.0994,0,0,0,0.0994,0.0994,0.0994,0,0.0994,0,0.0994,0,0,0,0.0994,0,0,0.0994,0,0.0994,0,0
2040-01-07 01:00:00,0.1268,0,0,0,0,0,0,0.1268,0.1268,0.1268,0,0.1268,0,0,0,0.1268,0.1268,0.1268,0,0.1268,0,0.1268,0,0,0,0.1268,0,0,0.1268,0,0.1268,0,0
2040-01-07 02:00:00,0.1478,0,0,0,0,0,0,0.1478,0.1478,0.1478,0,0.1478,0,0,0,0.1478,0.1478,0.1478,0,0.1478,0,0.1478,0,0,0,0.1478,0,0,0.1478,0,0.1478,0,0
2040-01-07 03:00:00,0.1746,0,0,0,0,0,0,0.1746,0.1746,0.1746,0,0.1746,0,0,0,0.1746,0.1746,0.1746,0,0.1746,0,0.1746,0,0,0,0.1746,0,0,0.1746,0,0.1746,0,0
2040-01-07 04:00:00,0.2113,0,0,0,0,0,0,0.2113,0.2113,0.2113,0,0.2113,0,0,0,0.2113,0.2113,0.2113,0,0.2113,0,0.2113,0,0,0,0.2113,0,0,0.2113,0,0.2113,0,0
2040-01-07 05:00:00,0.2499,0,0,0,0,0,0,0.2499,0.2499,0.2499,0,0.2499,0,0,0,0.2499,0.2499,0.2499,0,0.2499,0,0.2499,0,0,0,0.2499,0,0,0.2499,0,0.2499,0,0
2040-01-07 06:00:00,0.2719,0,0,0,0,0,0,0.2719,0.2719,0.2719,0,0.2719,0,0,0,0.2719,0.2719,0.2719,0,0.2719,0,0.2719,0,0,0,0.2719,0,0,0.2719,0,0.2719,0,0
2040-01-07 07:00:00,0.285,0,0,0,0,0,0,0.285,0.285,0.285,0,0.285,0,0,0,0.285,0.285,0.285,0,0.285,0,0.285,0,0,0,0.285,0,0,0.285,0,0.285,0,0
2040-01-07 08:00:00,0.2994,0,0,0,0,0,0,0.2994,0.2994,0.2994,0,0.2994,0,0,0,0.2994,0.2994,0.2994,0,0.2994,0,0.2994,0,0,0,0.2994,0,0,0.2994,0,0.2994,0,0
2040-01-07 09:00:00,0.325,0,0,0,0,0,0,0.325,0.325,0.325,0,0.325,0,0,0,0.325,0.325,0.325,0,0.325,0,0.325,0,0,0,0.325,0,0,0.325,0,0.325,0,0
2040-01-07 10:00:00,0.4094,0,0,0,0,0,0,0.4094,0.4094,0.4094,0,0.4094,0,0,0,0.4094,0.4094,0.4094,0,0.4094,0,0.4094,0,0,0,0.4094,0,0,0.4094,0,0.4094,0,0
2040-01-07 11:00:00,0.4878,0,0,0,0,0,0,0.4878,0.4878,0.4878,0,0.4878,0,0,0,0.4878,0.4878,0.4878,0,0.4878,0,0.4878,0,0,0,0.4878,0,0,0.4878,0,0.4878,0,0
2040-01-07 12:00:00,0.5581,0,0,0,0,0,0,0.5581,0.5581,0.5581,0,0.5581,0,0,0,0.5581,0.5581,0.5581,0,0.5581,0,0.5581,0,0,0,0.5581,0,0,0.5581,0,0.5581,0,0
2040-01-07 13:00:00,0.6363,0,0,0,0,0,0,0.6363,0.6363,0.6363,0,0.6363,0,0,0,0.6363,0.6363,0.6363,0,0.6363,0,0.6363,0,0,0,0.6363,0,0,0.6363,0,0.6363,0,0
2040-01-07 14:00:00,0.7002,0,0,0,0,0,0,0.7002,0.7002,0.7002,0,0.7002,0,0,0,0.7002,0.7002,0.7002,0,0.7002,0,0.7002,0,0,0,0.7002,0,0,0.7002,0,0.7002,0,0
2040-01-07 15:00:00,0.7278,0,0,0,0,0,0,0.7278,0.7278,0.7278,0,0.7278,0,0,0,0.7278,0.7278,0.7278,0,0.7278,0,0.7278,0,0,0,0.7278,0,0,0.7278,0,0.7278,0,0
2040-01-07 16:00:00,0.7358,0,0,0,0,0,0,0.7358,0.7358,0.7358,0,0.7358,0,0,0,0.7358,0.7358,0.7358,0,0.7358,0,0.7358,0,0,0,0.7358,0,0,0.7358,0,0.7358,0,0
2040-01-07 17:00:00,0.7227,0,0,0,0,0,0,0.7227,0.7227,0.7227,0,0.7227,0,0,0,0.7227,0.7227,0.7227,0,0.7227,0,0.7227,0,0,0,0.7227,0,0,0.7227,0,0.7227,0,0
2040-01-07 18:00:00,0.8194,0,0,0,0,0,0,0.8194,0.8194,0.8194,0,0.8194,0,0,0,0.8194,0.8194,0.8194,0,0.8194,0,0.8194,0,0,0,0.8194,0,0,0.8194,0,0.8194,0,0
2040-01-07 19:00:00,0.851,0,0,0,0,0,0,0.851,0.851,0.851,0,0.851,0,0,0,0.851,0.851,0.851,0,0.851,0,0.851,0,0,0,0.851,0,0,0.851,0,0.851,0,0
2040-01-07 20:00:00,0.866,0,0,0,0,0,0,0.866,0.866,0.866,0,0.866,0,0,0,0.866,0.866,0.866,0,0.866,0,0.866,0,0,0,0.866,0,0,0.866,0,0.866,0,0
2040-01-07 21:00:00,0.9075,0,0,0,0,0,0,0.9075,0.9075,0.9075,0,0.9075,0,0,0,0.9075,0.9075,0.9075,0,0.9075,0,0.9075,0,0,0,0.9075,0,0,0.9075,0,0.9075,0,0
2040-01-07 22:00:00,0.9161,0,0,0,0,0,0,0.9161,0.9161,0.9161,0,0.9161,0,0,0,0.9161,0.9161,0.9161,0,0.9161,0,0.9161,0,0,0,0.9161,0,0,0.9161,0,0.9161,0,0
2040-01-07 23:00:00,0.9218,0,0,0,0,0,0,0.9218,0.9218,0.9218,0,0.9218,0,0,0,0.9218,0.9218,0.9218,0,0.9218,0,0.9218,0,0,0,0.9218,0,0,0.9218,0,0.9218,0,0
2040-01-08 00:00:00,0.9314,0,0,0,0,0,0,0.9314,0.9314,0.9314,0,0.9314,0,0,0,0.9314,0.9314,0.9314,0,0.9314,0,0.9314,0,0,0,0.9314,0,0,0.9314,0,0.9314,0,0
2040-01-08 01:00:00,0.9433,0,0,0,0,0,0,0.9433,0.9433,0.9433,0,0.9433,0,0,0,0.9433,0.9433,0.9433,0,0.9433,0,0.9433,0,0,0,0.9433,0,0,0.9433,0,0.9433,0,0
2040-01-08 02:00:00,0.9544,0,0,0,0,0,0,0.9544,0.9544,0.9544,0,0.9544,0,0,0,0.9544,0.9544,0.9544,0,0.9544,0,0.9544,0,0,0,0.9544,0,0,0.9544,0,0.9544,0,0
2040-01-08 03:00:00,0.9625,0,0,0,0,0,0,0.9625,0.9625,0.9625,0,0.9625,0,0,0,0.9625,0.9625,0.9625,0,0.9625,0,0.9625,0,0,0,0.9625,0,0,0.9625,0,0.9625,0,0
2040-01-08 04:00:00,0.969,0,0,0,0,0,0,0.969,0.969,0.969,0,0.969,0,0,0,0.969,0.969,0.969,0,0.969,0,0.969,0,0,0,0.969,0,0,0.969,0,0.969,0,0
2040-01-08 05:00:00,0.974,0,0,0,0,0,0,0.974,0.974,0.974,0,0.974,0,0,0,0.974,0.974,0.974,0,0.974,0,0.974,0,0,0,0.974,0,0,0.974,0,0.974,0,0
2040-01-08 06:00:00,0.9754,0,0,0,0,0,0,0.9754,0.9754,0.9754,0,0.9754,0,0,0,0.9754,0.9754,0.9754,0,0.9754,0,0.9754,0,0,0,0.9754,0,0,0.9754,0,0.9754,0,0
2040-01-08 07:00:00,0.9724,0,0,0,0,0,0,0.9724,0.9724,0.9724,0,0.9724,0,0,0,0.9724,0.9724,0.9724,0,0.9724,0,0.9724,0,0,0,0.9724,0,0,0.9724,0,0.9724,0,0
2040-01-08 08:00:00,0.9692,0,0,0,0,0,0,0.9692,0.9692,0.9692,0,0.9692,0,0,0,0.9692,0.9692,0.9692,0,0.9692,0,0.9692,0,0,0,0.9692,0,0,0.9692,0,0.9692,0,0
2040-01-08 09:00:00,0.968,0,0,0,0,0,0,0.968,0.968,0.968,0,0.968,0,0,0,0.968,0.968,0.968,0,0.968,0,0.968,0,0,0,0.968,0,0,0.968,0,0.968,0,0
2040-01-08 10:00:00,0.9698,0,0,0,0,0,0,0.9698,0.9698,0.9698,0,0.9698,0,0,0,0.9698,0.9698,0.9698,0,0.9698,0,0.9698,0,0,0,0.9698,0,0,0.9698,0,0.9698,0,0
2040-01-08 11:00:00,0.9723,0,0,0,0,0,0,0.9723,0.9723,0.9723,0,0.9723,0,0,0,0.9723,0.9723,0.9723,0,0.9723,0,0.9723,0,0,0,0.9723,0,0,0.9723,0,0.9723,0,0
2040-01-08 12:00:00,0.9753,0,0,0,0,0,0,0.9753,0.9753,0.9753,0,0.9753,0,0,0,0.9753,0.9753,0.9753,0,0.9753,0,0.9753,0,0,0,0.9753,0,0,0.9753,0,0.9753,0,0
2040-01-08 13:00:00,0.9759,0,0,0,0,0,0,0.9759,0.9759,0.9759,0,0.9759,0,0,0,0.9759,0.9759,0.9759,0,0.9759,0,0.9759,0,0,0,0.9759,0,0,0.9759,0,0.9759,0,0
2040-01-08 14:00:00,0.9746,0,0,0,0,0,0,0.9746,0.9746,0.9746,0,0.9746,0,0,0,0.9746,0.9746,0.9746,0,0.9746,0,0.9746,0,0,0,0.9746,0,0,0.9746,0,0.9746,0,0
2040-01-08 15:00:00,0.9724,0,0,0,0,0,0,0.9724,0.9724,0.9724,0,0.9724,0,0,0,0.9724,0.9724,0.9724,0,0.9724,0,0.9724,0,0,0,0.9724,0,0,0.9724,0,0.9724,0,0
2040-01-08 16:00:00,0.9673,0,0,0,0,0,0,0.9673,0.9673,0.9673,0,0.9673,0,0,0,0.9673,0.9673,0.9673,0,0.9673,0,0.9673,0,0,0,0.9673,0,0,0.9673,0,0.9673,0,0
2040-01-08 17:00:00,0.958,0,0,0,0,0,0,0.958,0.958,0.958,0,0.958,0,0,0,0.958,0.958,0.958,0,0.958,0,0.958,0,0,0,0.958,0,0,0.958,0,0.958,0,0
2040-01-08 18:00:00,0.9449,0,0,0,0,0,0,0.9449,0.9449,0.9449,0,0.9449,0,0,0,0.9449,0.9449,0.9449,0,0.9449,0,0.9449,0,0,0,0.9449,0,0,0.9449,0,0.9449,0,0
2040-01-08 19:00:00,0.9273,0,0,0,0,0,0,0.9273,0.9273,0.9273,0,0.9273,0,0,0,0.9273,0.9273,0.9273,0,0.9273,0,0.9273,0,0,0,0.9273,0,0,0.9273,0,0.9273,0,0
2040-01-08 20:00:00,0.9136,0,0,0,0,0,0,0.9136,0.9136,0.9136,0,0.9136,0,0,0,0.9136,0.9136,0.9136,0,0.9136,0,0.9136,0,0,0,0.9136,0,0,0.9136,0,0.9136,0,0
2040-01-08 21:00:00,0.904,0,0,0,0,0,0,0.904,0.904,0.904,0,0.904,0,0,0,0.904,0.904,0.904,0,0.904,0,0.904,0,0,0,0.904,0,0,0.904,0,0.904,0,0
2040-01-08 22:00:00,0.8909,0,0,0,0,0,0,0.8909,0.8909,0.8909,0,0.8909,0,0,0,0.8909,0.8909,0.8909,0,0.8909,0,0.8909,0,0,0,0.8909,0,0,0.8909,0,0.8909,0,0
2040-01-08 23:00:00,0.8864,0,0,0,0,0,0,0.8864,0.8864,0.8864,0,0.8864,0,0,0,0.8864,0.8864,0.8864,0,0.8864,0,0.8864,0,0,0,0.8864,0,0,0.8864,0,0.8864,0,0
2040-01-09 00:00:00,0.8692,0,0,0,0,0,0,0.8692,0.8692,0.8692,0,0.8692,0,0,0,0.8692,0.8692,0.8692,0,0.8692,0,0.8692,0,0,0,0.8692,0,0,0.8692,0,0.8692,0,0
2040-01-09 01:00:00,0.8425,0,0,0,0,0,0,0.8425,0.8425,0.8425,0,0.8425,0,0,0,0.8425,0.8425,0.8425,0,0.8425,0,0.8425,0,0,0,0.8425,0,0,0.8425,0,0.8425,0,0
2040-01-09 02:00:00,0.8234,0,0,0,0,0,0,0.8234,0.8234,0.8234,0,0.8234,0,0,0,0.8234,0.8234,0.8234,0,0.8234,0,0.8234,0,0,0,0.8234,0,0,0.8234,0,0.8234,0,0
2040-01-09 03:00:00,0.8049,0,0,0,0,0,0,0.8049,0.8049,0.8049,0,0.8049,0,0,0,0.8049,0.8049,0.8049,0,0.8049,0,0.8049,0,0,0,0.8049,0,0,0.8049,0,0.8049,0,0
2040-01-09 04:00:00,0.7911,0,0,0,0,0,0,0.7911,0.7911,0.7911,0,0.7911,0,0,0,0.7911,0.7911,0.7911,0,0.7911,0,0.7911,0,0,0,0.7911,0,0,0.7911,0,0.7911,0,0
2040-01-09 05:00:00,0.7602,0,0,0,0,0,0,0.7602,0.7602,0.7602,0,0.7602,0,0,0,0.7602,0.7602,0.7602,0,0.7602,0,0.7602,0,0,0,0.7602,0,0,0.7602,0,0.7602,0,0
2040-01-09 06:00:00,0.7401,0,0,0,0,0,0,0.7401,0.7401,0.7401,0,0.7401,0,0,0,0.7401,0.7401,0.7401,0,0.7401,0,0.7401,0,0,0,0.7401,0,0,0.7401,0,0.7401,0,0
2040-01-09 07:00:00,0.7174,0,0,0,0,0,0,0.7174,0.7174,0.7174,0,0.7174,0,0,0,0.7174,0.7174,0.7174,0,0.7174,0,0.7174,0,0,0,0.7174,0,0,0.7174,0,0.7174,0,0
2040-01-09 08:00:00,0.6887,0,0,0,0,0,0,0.6887,0.6887,0.6887,0,0.6887,0,0,0,0.6887,0.6887,0.6887,0,0.6887,0,0.6887,0,0,0,0.6887,0,0,0.6887,0,0.6887,0,0
2040-01-09 09:00:00,0.6603,0,0,0,0,0,0,0.6603,0.6603,0.6603,0,0.6603,0,0,0,0.6603,0.6603,0.6603,0,0.6603,0,0.6603,0,0,0,0.6603,0,0,0.6603,0,0.6603,0,0
2040-01-09 10:00:00,0.6256,0,0,0,0,0,0,0.6256,0.6256,0.6256,0,0.6256,0,0,0,0.6256,0.6256,0.6256,0,0.6256,0,0.6256,0,0,0,0.6256,0,0,0.6256,0,0.6256,0,0
2040-01-09 11:00:00,0.6935,0,0,0,0,0,0,0.6935,0.6935,0.6935,0,0.6935,0,0,0,0.6935,0.6935,0.6935,0,0.6935,0,0.6935,0,0,0,0.6935,0,0,0.6935,0,0.6935,0,0
2040-01-09 12:00:00,0.7248,0,0,0,0,0,0,0.7248,0.7248,0.7248,0,0.7248,0,0,0,0.7248,0.7248,0.7248,0,0.7248,0,0.7248,0,0,0,0.7248,0,0,0.7248,0,0.7248,0,0
2040-01-09 13:00:00,0.7101,0,0,0,0,0,0,0.7101,0.7101,0.7101,0,0.7101,0,0,0,0.7101,0.7101,0.7101,0,0.7101,0,0.7101,0,0,0,0.7101,0,0,0.7101,0,0.7101,0,0
2040-01-09 14:00:00,0.6972,0,0,0,0,0,0,0.6972,0.6972,0.6972,0,0.6972,0,0,0,0.6972,0.6972,0.6972,0,0.6972,0,0.6972,0,0,0,0.6972,0,0,0.6972,0,0.6972,0,0
2040-01-09 15:00:00,0.6831,0,0,0,0,0,0,0.6831,0.6831,0.6831,0,0.6831,0,0,0,0.6831,0.6831,0.6831,0,0.6831,0,0.6831,0,0,0,0.6831,0,0,0.6831,0,0.6831,0,0
2040-01-09 16:00:00,0.6747,0,0,0,0,0,0,0.6747,0.6747,0.6747,0,0.6747,0,0,0,0.6747,0.6747,0.6747,0,0.6747,0,0.6747,0,0,0,0.6747,0,0,0.6747,0,0.6747,0,0
2040-01-09 17:00:00,0.688,0,0,0,0,0,0,0.688,0.688,0.688,0,0.688,0,0,0,0.688,0.688,0.688,0,0.688,0,0.688,0,0,0,0.688,0,0,0.688,0,0.688,0,0
2040-01-09 18:00:00,0.6765,0,0,0,0,0,0,0.6765,0.6765,0.6765,0,0.6765,0,0,0,0.6765,0.6765,0.6765,0,0.6765,0,0.6765,0,0,0,0.6765,0,0,0.6765,0,0.6765,0,0
2040-01-09 19:00:00,0.6405,0,0,0,0,0,0,0.6405,0.6405,0.6405,0,0.6405,0,0,0,0.6405,0.6405,0.6405,0,0.6405,0,0.6405,0,0,0,0.6405,0,0,0.6405,0,0.6405,0,0
2040-01-09 20:00:00,0.5781,0,0,0,0,0,0,0.5781,0.5781,0.5781,0,0.5781,0,0,0,0.5781,0.5781,0.5781,0,0.5781,0,0.5781,0,0,0,0.5781,0,0,0.5781,0,0.5781,0,0
2040-01-09 21:00:00,0.5151,0,0,0,0,0,0,0.5151,0.5151,0.5151,0,0.5151,0,0,0,0.5151,0.5151,0.5151,0,0.5151,0,0.5151,0,0,0,0.5151,0,0,0.5151,0,0.5151,0,0
2040-01-09 22:00:00,0.4181,0,0,0,0,0,0,0.4181,0.4181,0.4181,0,0.4181,0,0,0,0.4181,0.4181,0.4181,0,0.4181,0,0.4181,0,0,0,0.4181,0,0,0.4181,0,0.4181,0,0
2040-01-09 23:00:00,0.3516,0,0,0,0,0,0,0.3516,0.3516,0.3516,0,0.3516,0,0,0,0.3516,0.3516,0.3516,0,0.3516,0,0.3516,0,0,0,0.3516,0,0,0.3516,0,0.3516,0,0
2040-01-10 00:00:00,0.3066,0,0,0,0,0,0,0.3066,0.3066,0.3066,0,0.3066,0,0,0,0.3066,0.3066,0.3066,0,0.3066,0,0.3066,0,0,0,0.3066,0,0,0.3066,0,0.3066,0,0
2040-01-10 01:00:00,0.2523,0,0,0,0,0,0,0.2523,0.2523,0.2523,0,0.2523,0,0,0,0.2523,0.2523,0.2523,0,0.2523,0,0.2523,0,0,0,0.2523,0,0,0.2523,0,0.2523,0,0
2040-01-10 02:00:00,0.2168,0,0,0,0,0,0,0.2168,0.2168,0.2168,0,0.2168,0,0,0,0.2168,0.2168,0.2168,0,0.2168,0,0.2168,0,0,0,0.2168,0,0,0.2168,0,0.2168,0,0
2040-01-10 03:00:00,0.1914,0,0,0,0,0,0,0.1914,0.1914,0.1914,0,0.1914,0,0,0,0.1914,0.1914,0.1914,0,0.1914,0,0.1914,0,0,0,0.1914,0,0,0.1914,0,0.1914,0,0
2040-01-10 04:00:00,0.1567,0,0,0,0,0,0,0.1567,0.1567,0.1567,0,0.1567,0,0,0,0.1567,0.1567,0.1567,0,0.1567,0,0.1567,0,0,0,0.1567,0,0,0.1567,0,0.1567,0,0
2040-01-10 05:00:00,0.1156,0,0,0,0,0,0,0.1156,0.1156,0.1156,0,0.1156,0,0,0,0.1156,0.1156,0.1156,0,0.1156,0,0.1156,0,0,0,0.1156,0,0,0.1156,0,0.1156,0,0
2040-01-10 06:00:00,0.0822,0,0,0,0,0,0,0.0822,0.0822,0.0822,0,0.0822,0,0,0,0.0822,0.0822,0.0822,0,0.0822,0,0.0822,0,0,0,0.0822,0,0,0.0822,0,0.0822,0,0
2040-01-10 07:00:00,0.0547,0,0,0,0,0,0,0.0547,0.0547,0.0547,0,0.0547,0,0,0,0.0547,0.0547,0.0547,0,0.0547,0,0.0547,0,0,0,0.0547,0,0,0.0547,0,0.0547,0,0
2040-01-10 08:00:00,0.0327,0,0,0,0,0,0,0.0327,0.0327,0.0327,0,0.0327,0,0,0,0.0327,0.0327,0.0327,0,0.0327,0,0.0327,0,0,0,0.0327,0,0,0.0327,0,0.0327,0,0
2040-01-10 09:00:00,0.0161,0,0,0,0,0,0,0.0161,0.0161,0.0161,0,0.0161,0,0,0,0.0161,0.0161,0.0161,0,0.0161,0,0.0161,0,0,0,0.0161,0,0,0.0161,0,0.0161,0,0
2040-01-10 10:00:00,0.0057,0,0,0,0,0,0,0.0057,0.0057,0.0057,0,0.0057,0,0,0,0.0057,0.0057,0.0057,0,0.0057,0,0.0057,0,0,0,0.0057,0,0,0.0057,0,0.0057,0,0
2040-01-10 11:00:00,0.0056,0,0,0,0,0,0,0.0056,0.0056,0.0056,0,0.0056,0,0,0,0.0056,0.0056,0.0056,0,0.0056,0,0.0056,0,0,0,0.0056,0,0,0.0056,0,0.0056,0,0
2040-01-10 12:00:00,0.0158,0,0,0,0,0,0,0.0158,0.0158,0.0158,0,0.0158,0,0,0,0.0158,0.0158,0.0158,0,0.0158,0,0.0158,0,0,0,0.0158,0,0,0.0158,0,0.0158,0,0
2040-01-10 13:00:00,0.032,0,0,0,0,0,0,0.032,0.032,0.032,0,0.032,0,0,0,0.032,0.032,0.032,0,0.032,0,0.032,0,0,0,0.032,0,0,0.032,0,0.032,0,0
2040-01-10 14:00:00,0.0529,0,0,0,0,0,0,0.0529,0.0529,0.0529,0,0.0529,0,0,0,0.0529,0.0529,0.0529,0,0.0529,0,0.0529,0,0,0,0.0529,0,0,0.0529,0,0.0529,0,0
2040-01-10 15:00:00,0.0799,0,0,0,0,0,0,0.0799,0.0799,0.0799,0,0.0799,0,0,0,0.0799,0.0799,0.0799,0,0.0799,0,0.0799,0,0,0,0.0799,0,0,0.0799,0,0.0799,0,0
2040-01-10 16:00:00,0.0975,0,0,0,0,0,0,0.0975,0.0975,0.0975,0,0.0975,0,0,0,0.0975,0.0975,0.0975,0,0.0975,0,0.0975,0,0,0,0.0975,0,0,0.0975,0,0.0975,0,0
2040-01-10 17:00:00,0.1061,0,0,0,0,0,0,0.1061,0.1061,0.1061,0,0.1061,0,0,0,0.1061,0.1061,0.1061,0,0.1061,0,0.1061,0,0,0,0.1061,0,0,0.1061,0,0.1061,0,0
2040-01-10 18:00:00,0.1178,0,0,0,0,0,0,0.1178,0.1178,0.1178,0,0.1178,0,0,0,0.1178,0.1178,0.1178,0,0.1178,0,0.1178,0,0,0,0.1178,0,0,0.1178,0,0.1178,0,0
2040-01-10 19:00:00,0.1371,0,0,0,0,0,0,0.1371,0.1371,0.1371,0,0.1371,0,0,0,0.1371,0.1371,0.1371,0,0.1371,0,0.1371,0,0,0,0.1371,0,0,0.1371,0,0.1371,0,0
